Printout for SDDS file lpaxfel_largedE.sdds

       p              t              x              y              xp             yp      
    m$be$nc           s              m              m                                     
------------------------------------------------------------------------------------------
  4.646761e+02   1.019658e-12   7.335342e-04  -7.686204e-05   0.000000e+00   3.003836e-02 
  4.607733e+02  -1.137671e-12   6.251681e-04   7.080647e-05   0.000000e+00   5.003778e-03 
  4.630364e+02  -7.021294e-13   6.901888e-04  -1.524554e-05   0.000000e+00   2.442692e-02 
  4.809181e+02   2.743867e-13   1.066923e-03   7.938378e-05   0.000000e+00   4.529013e-02 
  4.781671e+02  -1.261947e-13   1.018833e-03  -8.737780e-05   0.000000e+00   2.582605e-02 
  4.654602e+02   4.527382e-13   7.533325e-04   6.773042e-06   0.000000e+00  -1.079389e-02 
  4.794394e+02   1.802003e-13   1.041382e-03  -6.009034e-05   0.000000e+00  -1.671404e-03 
  4.584454e+02  -9.208559e-13   5.499387e-04  -2.201188e-05   0.000000e+00   6.055705e-03 
  4.596128e+02   1.052912e-13   5.889149e-04   7.169613e-05   0.000000e+00   3.997685e-02 
  4.762261e+02   7.142559e-13   9.833231e-04  -4.548148e-05   0.000000e+00  -3.041479e-02 
  4.515012e+02   7.961540e-13   1.899231e-04   6.284270e-05   0.000000e+00  -3.362261e-03 
  4.814600e+02  -5.257937e-14   1.076113e-03   5.814468e-05   0.000000e+00   3.820916e-02 
  4.861896e+02  -5.905482e-13   1.152839e-03   3.821845e-05   0.000000e+00  -1.168041e-02 
  4.650415e+02   4.901874e-13   7.428297e-04   7.705328e-05   0.000000e+00   4.279837e-02 
  4.654981e+02   3.484788e-13   7.542734e-04  -2.289916e-05   0.000000e+00  -4.802148e-03 
  4.622223e+02   6.667031e-13   6.675646e-04  -9.074881e-06   0.000000e+00  -3.004906e-02 
  4.688293e+02  -7.518421e-13   8.327338e-04  -7.182168e-05   0.000000e+00   3.171531e-03 
  4.812677e+02  -1.200316e-13   1.072861e-03   2.137917e-05   0.000000e+00  -1.183018e-02 
  4.635628e+02  -2.769857e-13   7.044117e-04  -4.050736e-05   0.000000e+00   3.444571e-03 
  4.547476e+02  -5.102988e-14   4.013667e-04   7.883593e-05   0.000000e+00  -1.842968e-02 
  4.725329e+02   2.063803e-13   9.115295e-04  -9.912472e-07   0.000000e+00   4.942361e-02 
  4.659686e+02   4.384800e-13   7.658788e-04  -1.214561e-05   0.000000e+00   6.335041e-03 
  4.581214e+02   3.811945e-13   5.386049e-04  -5.923869e-05   0.000000e+00   1.976365e-02 
  4.715569e+02   4.203804e-13   8.914963e-04  -3.637308e-05   0.000000e+00   6.726719e-03 
  4.676376e+02   1.195897e-13   8.056041e-04  -8.324830e-05   0.000000e+00   3.161852e-02 
  4.638782e+02  -9.646086e-13   7.127889e-04  -2.171859e-05   0.000000e+00  -4.750833e-02 
  4.845441e+02  -6.212822e-13   1.126815e-03  -1.774238e-05   0.000000e+00   2.962236e-02 
  4.762694e+02  -4.215339e-13   9.841301e-04   9.009747e-06   0.000000e+00  -2.393883e-02 
  4.762450e+02  -1.086381e-12   9.836761e-04   1.904061e-05   0.000000e+00  -3.683653e-02 
  4.749169e+02   1.441434e-13   9.585486e-04  -6.544794e-05   0.000000e+00   3.691188e-02 
  4.554306e+02   1.123711e-12   4.327669e-04   3.629528e-05   0.000000e+00   9.180743e-03 
  4.760845e+02   4.512536e-13   9.806766e-04  -1.705911e-06   0.000000e+00   3.465697e-02 
  4.745193e+02  -2.216016e-14   9.508843e-04   2.123947e-05   0.000000e+00   4.858253e-02 
  4.762334e+02  -9.873230e-13   9.834587e-04   4.758373e-05   0.000000e+00  -2.676056e-02 
  4.725628e+02  -6.854079e-13   9.121364e-04   1.524564e-05   0.000000e+00  -2.704816e-02 
  4.542562e+02  -4.832907e-13   3.771334e-04  -1.053700e-05   0.000000e+00  -2.882710e-02 
  4.699013e+02  -1.003328e-13   8.563481e-04   5.991159e-05   0.000000e+00   5.129248e-03 
  4.613023e+02  -2.540501e-13   6.409873e-04  -1.016834e-05   0.000000e+00  -4.274117e-02 
  4.635455e+02  -1.043404e-12   7.039485e-04  -8.077860e-05   0.000000e+00   2.438787e-02 
  4.811099e+02   7.882095e-13   1.070185e-03  -5.968939e-05   0.000000e+00   3.206783e-02 
  4.707330e+02  -8.408888e-13   8.741975e-04   7.031946e-05   0.000000e+00  -1.589673e-02 
  4.589795e+02  -2.740650e-13   5.681139e-04  -2.688233e-05   0.000000e+00   3.776967e-02 
  4.571013e+02   2.602742e-13   5.011890e-04  -2.853555e-05   0.000000e+00   4.786392e-02 
  4.863082e+02  -3.283355e-13   1.154689e-03  -5.160594e-05   0.000000e+00  -3.586674e-02 
  4.602553e+02   1.048157e-12   6.092636e-04   4.793558e-06   0.000000e+00  -3.419236e-02 
  4.680303e+02  -2.164142e-13   8.146512e-04  -2.186250e-05   0.000000e+00  -2.079316e-02 
  4.757416e+02  -9.050821e-13   9.742365e-04   1.152512e-05   0.000000e+00   2.326649e-02 
  4.642739e+02  -7.240766e-13   7.231566e-04  -3.096455e-05   0.000000e+00   4.114507e-02 
  4.836643e+02   6.256529e-13   1.112618e-03  -6.514219e-05   0.000000e+00   3.469163e-02 
  4.695238e+02  -8.112623e-13   8.481133e-04  -8.088151e-05   0.000000e+00  -4.618464e-02 
  4.833661e+02  -5.808100e-13   1.107758e-03   7.284265e-06   0.000000e+00  -4.537046e-02 
  4.625304e+02  -9.846272e-13   6.762198e-04  -1.109926e-05   0.000000e+00   4.541115e-02 
  4.693719e+02   3.472630e-13   8.447746e-04   5.719584e-05   0.000000e+00   1.969070e-02 
  4.578606e+02  -3.012759e-13   5.292960e-04  -5.181082e-05   0.000000e+00   9.959953e-03 
  4.548907e+02  -9.571734e-13   4.081499e-04   1.117850e-05   0.000000e+00   2.999024e-02 
  4.613224e+02  -8.594391e-13   6.415805e-04  -2.884195e-05   0.000000e+00   4.437933e-02 
  4.525289e+02  -3.743268e-13   2.752198e-04   1.856447e-05   0.000000e+00   2.700519e-03 
  4.734458e+02  -2.869682e-13   9.298420e-04   9.046652e-05   0.000000e+00  -4.172402e-03 
  4.767329e+02   7.839292e-13   9.927306e-04  -7.293172e-05   0.000000e+00   2.853412e-02 
  4.562294e+02  -8.549680e-13   4.667662e-04   1.463434e-06   0.000000e+00  -8.134182e-03 
  4.721466e+02  -1.762614e-13   9.036584e-04  -3.046152e-06   0.000000e+00  -3.584440e-03 
  4.852460e+02   4.227858e-13   1.137999e-03   6.735641e-05   0.000000e+00   4.841336e-02 
  4.767092e+02  -3.231930e-13   9.922929e-04   3.376539e-05   0.000000e+00  -3.351192e-02 
  4.633675e+02  -7.477327e-14   6.991691e-04  -4.813217e-05   0.000000e+00  -9.074267e-03 
  4.639722e+02   4.514200e-16   7.152669e-04   5.694252e-05   0.000000e+00  -2.470390e-03 
  4.575675e+02   9.527281e-13   5.186329e-04   3.025902e-05   0.000000e+00  -3.979598e-02 
  4.781469e+02  -5.202669e-13   1.018471e-03  -6.854059e-06   0.000000e+00   9.332575e-03 
  4.776254e+02  -2.801194e-13   1.009063e-03   6.755319e-05   0.000000e+00   7.524273e-03 
  4.712143e+02  -7.826019e-13   8.843474e-04   6.693675e-06   0.000000e+00  -9.251881e-03 
  4.837236e+02   9.007071e-13   1.113582e-03   6.190855e-06   0.000000e+00   1.895400e-02 
  4.536673e+02  -4.295333e-13   3.458161e-04  -1.279469e-07   0.000000e+00  -2.489831e-04 
  4.843412e+02  -4.407781e-13   1.123560e-03   6.776622e-05   0.000000e+00   6.729406e-03 
  4.813821e+02   8.677925e-13   1.074797e-03  -8.575868e-05   0.000000e+00  -9.084720e-03 
  4.557091e+02   1.994345e-13   4.449222e-04  -1.487508e-05   0.000000e+00   3.295736e-02 
  4.840866e+02   1.004820e-12   1.119458e-03  -5.075447e-05   0.000000e+00   4.355542e-02 
  4.769745e+02   1.088333e-12   9.971818e-04  -1.890432e-05   0.000000e+00  -2.926078e-02 
  4.859980e+02  -1.045318e-12   1.149843e-03   3.619847e-05   0.000000e+00  -3.008327e-02 
  4.744244e+02   1.035699e-12   9.490445e-04  -2.753182e-05   0.000000e+00  -1.947907e-02 
  4.724652e+02   6.078716e-13   9.101556e-04  -3.229999e-05   0.000000e+00   1.291404e-02 
  4.775214e+02  -8.918974e-13   1.007175e-03  -5.130340e-05   0.000000e+00   5.338882e-03 
  4.792750e+02  -7.285235e-13   1.038499e-03   3.600254e-05   0.000000e+00   1.793852e-02 
  4.809001e+02  -3.429542e-14   1.066615e-03   8.931668e-05   0.000000e+00  -3.820757e-02 
  4.580950e+02   4.222702e-13   5.376702e-04  -4.419605e-05   0.000000e+00   1.426498e-02 
  4.763505e+02  -6.554593e-15   9.856424e-04   5.810601e-05   0.000000e+00   8.638948e-03 
  4.568911e+02   2.900019e-13   4.931150e-04   4.137094e-05   0.000000e+00   3.291133e-02 
  4.857813e+02   9.043159e-13   1.146445e-03  -4.916699e-05   0.000000e+00   2.564420e-02 
  4.725657e+02   8.703937e-13   9.121956e-04  -4.413991e-05   0.000000e+00   3.384269e-02 
  4.683573e+02  -5.120335e-13   8.221036e-04  -4.049032e-05   0.000000e+00  -3.627869e-02 
  4.580587e+02   6.074562e-14   5.363821e-04   8.440299e-05   0.000000e+00  -4.442522e-02 
  4.714404e+02   2.554983e-13   8.890733e-04  -3.750477e-05   0.000000e+00   4.119231e-03 
  4.675236e+02   4.807248e-13   8.029593e-04   8.781851e-05   0.000000e+00  -2.885213e-02 
  4.840889e+02   4.618443e-13   1.119495e-03   3.550258e-05   0.000000e+00   1.668264e-04 
  4.617852e+02  -4.621774e-13   6.550772e-04  -6.264104e-05   0.000000e+00   2.881131e-02 
  4.851735e+02  -3.274480e-13   1.136849e-03   2.760037e-05   0.000000e+00   1.295117e-02 
  4.802047e+02   5.805180e-13   1.054687e-03  -7.067017e-05   0.000000e+00   1.138477e-02 
  4.698539e+02  -2.005067e-13   8.553209e-04  -2.110531e-06   0.000000e+00   1.926041e-02 
  4.716402e+02  -6.353537e-13   8.932253e-04   3.904770e-05   0.000000e+00   2.140511e-03 
  4.562779e+02   4.564602e-13   4.687473e-04   2.588616e-05   0.000000e+00   1.646089e-02 
  4.611145e+02   5.093245e-13   6.354174e-04   2.026597e-05   0.000000e+00   1.969038e-02 
  4.748887e+02   8.649771e-13   9.580071e-04   9.330912e-05   0.000000e+00   3.318777e-02 
  4.776545e+02   4.812592e-13   1.009589e-03  -9.037497e-05   0.000000e+00   2.723568e-02 
  4.779335e+02  -9.274855e-14   1.014633e-03   5.341385e-05   0.000000e+00  -2.397845e-02 
  4.868908e+02  -6.488585e-13   1.163728e-03  -1.388561e-05   0.000000e+00   3.177855e-04 
  4.723288e+02   1.465661e-13   9.073799e-04  -4.478926e-05   0.000000e+00  -2.918373e-02 
  4.539498e+02   8.322727e-13   3.611831e-04   8.400867e-05   0.000000e+00   4.466734e-02 
  4.653472e+02  -4.284518e-13   7.505127e-04   8.517327e-05   0.000000e+00   4.059208e-02 
  4.812489e+02   1.110639e-12   1.072543e-03   2.019734e-05   0.000000e+00   4.614819e-02 
  4.832886e+02  -3.700866e-13   1.106491e-03   7.682430e-05   0.000000e+00  -4.821928e-03 
  4.559688e+02  -1.127629e-12   4.559579e-04  -6.333371e-05   0.000000e+00   4.390552e-02 
  4.635298e+02   3.414488e-13   7.035293e-04   2.124150e-05   0.000000e+00   1.722224e-02 
  4.652758e+02  -7.940267e-13   7.487260e-04  -8.868862e-05   0.000000e+00   3.672338e-02 
  4.760391e+02   4.864679e-13   9.798262e-04   3.980170e-05   0.000000e+00  -1.604275e-02 
  4.545086e+02  -6.862110e-13   3.897724e-04   6.973413e-05   0.000000e+00   2.298130e-02 
  4.672572e+02  -6.474836e-13   7.967361e-04  -5.959958e-08   0.000000e+00   4.929715e-02 
  4.549314e+02  -4.952203e-13   4.100582e-04   5.021765e-05   0.000000e+00  -4.663547e-02 
  4.735525e+02   9.606490e-13   9.319573e-04   5.110528e-06   0.000000e+00   3.967737e-02 
  4.796554e+02  -6.730061e-13   1.045157e-03  -7.206236e-05   0.000000e+00   2.223080e-02 
  4.727412e+02   8.964586e-13   9.157444e-04  -3.042882e-05   0.000000e+00   3.939846e-02 
  4.782596e+02   6.738418e-13   1.020491e-03   1.763732e-05   0.000000e+00  -4.214362e-02 
  4.597651e+02   6.400442e-13   5.938052e-04   8.337987e-05   0.000000e+00   3.821939e-02 
  4.516605e+02   2.075549e-13   2.054947e-04   2.300879e-05   0.000000e+00   3.766607e-02 
  4.754153e+02  -9.472167e-13   9.680620e-04   4.483097e-05   0.000000e+00  -3.818752e-02 
  4.704592e+02   1.763523e-13   8.683655e-04  -4.470636e-05   0.000000e+00  -3.884111e-02 
  4.821613e+02  -3.327149e-13   1.087877e-03  -7.169416e-06   0.000000e+00  -4.619950e-03 
  4.711044e+02   4.207705e-13   8.820414e-04   2.065193e-05   0.000000e+00   1.637171e-02 
  4.847454e+02   7.557667e-13   1.130035e-03   5.302687e-05   0.000000e+00   4.017604e-02 
  4.706533e+02  -3.681893e-13   8.725052e-04   1.642847e-06   0.000000e+00  -4.728190e-02 
  4.695581e+02  -2.004735e-13   8.488663e-04  -7.984480e-05   0.000000e+00  -2.527187e-03 
  4.642095e+02   9.395108e-14   7.214803e-04  -9.014168e-05   0.000000e+00  -8.544569e-03 
  4.865220e+02  -5.640954e-14   1.158015e-03   2.825964e-05   0.000000e+00   5.249385e-03 
  4.701438e+02  -1.675342e-13   8.615950e-04  -6.744598e-05   0.000000e+00  -2.196358e-02 
  4.626748e+02  -1.101838e-12   6.802361e-04   7.496558e-05   0.000000e+00  -2.426458e-02 
  4.518314e+02  -7.650570e-13   2.209727e-04   8.283982e-05   0.000000e+00  -3.556219e-02 
  4.509487e+02  -2.878599e-13   1.212551e-04  -3.991201e-05   0.000000e+00   4.549878e-03 
  4.534971e+02  -6.372840e-13   3.362171e-04  -1.838777e-05   0.000000e+00  -1.260691e-03 
  4.673190e+02   6.624114e-13   7.981842e-04  -5.027525e-05   0.000000e+00   4.123418e-03 
  4.554056e+02  -8.551958e-13   4.316574e-04  -4.789433e-05   0.000000e+00   3.306491e-02 
  4.669364e+02  -7.432812e-13   7.891753e-04  -4.744048e-05   0.000000e+00  -3.580741e-03 
  4.767276e+02   7.498279e-13   9.926338e-04   1.242581e-05   0.000000e+00   5.029504e-02 
  4.830015e+02  -8.718803e-13   1.101784e-03  -8.417339e-05   0.000000e+00   4.163226e-02 
  4.864309e+02   9.570413e-13   1.156599e-03  -1.309383e-05   0.000000e+00   4.215805e-02 
  4.743846e+02  -5.720262e-13   9.482723e-04  -6.680048e-06   0.000000e+00   2.860835e-02 
  4.631751e+02   2.306910e-13   6.939664e-04   6.878402e-05   0.000000e+00  -2.575471e-02 
  4.527529e+02   6.841170e-13   2.904864e-04  -8.097880e-05   0.000000e+00  -4.161591e-02 
  4.538762e+02   3.553798e-13   3.572474e-04   6.090869e-05   0.000000e+00   4.257477e-02 
  4.832688e+02   7.519302e-13   1.106168e-03   3.884783e-06   0.000000e+00   3.400862e-02 
  4.673823e+02   2.013111e-13   7.996649e-04  -2.400945e-05   0.000000e+00   3.895944e-02 
  4.539325e+02   8.801362e-13   3.602631e-04  -8.537173e-06   0.000000e+00  -2.635769e-02 
  4.611379e+02   1.033059e-12   6.361157e-04   3.841305e-05   0.000000e+00  -2.096238e-02 
  4.699577e+02  -1.014673e-12   8.575725e-04  -1.577717e-07   0.000000e+00  -1.479680e-03 
  4.583735e+02  -4.511812e-13   5.474452e-04   2.912915e-05   0.000000e+00  -6.204113e-03 
  4.566438e+02   4.770486e-13   4.834376e-04   2.388108e-05   0.000000e+00   5.381617e-03 
  4.724034e+02   4.443918e-13   9.088988e-04   6.100155e-05   0.000000e+00   1.030487e-02 
  4.736685e+02  -1.063265e-12   9.342504e-04   4.044796e-05   0.000000e+00  -1.847383e-02 
  4.719022e+02   9.857456e-13   8.986404e-04   7.999125e-05   0.000000e+00   2.076175e-02 
  4.643750e+02   2.777090e-13   7.257794e-04  -8.550575e-06   0.000000e+00   2.647654e-02 
  4.783897e+02   1.739529e-13   1.022819e-03   4.457054e-05   0.000000e+00  -2.154092e-02 
  4.726233e+02  -5.258007e-13   9.133609e-04  -1.117848e-05   0.000000e+00  -2.698185e-02 
  4.702608e+02   2.595567e-13   8.641134e-04   4.416123e-05   0.000000e+00  -4.436770e-02 
  4.508688e+02   5.309644e-13   1.077531e-04  -5.540771e-05   0.000000e+00   3.681506e-02 
  4.520730e+02  -9.684968e-14   2.411574e-04   8.816611e-07   0.000000e+00   8.627192e-03 
  4.721857e+02   3.537236e-13   9.044592e-04   9.171899e-05   0.000000e+00   2.843992e-02 
  4.776050e+02  -1.944032e-13   1.008691e-03  -3.455703e-05   0.000000e+00   4.367546e-02 
  4.722265e+02  -4.668649e-13   9.052933e-04   7.956236e-05   0.000000e+00   7.552886e-03 
  4.655130e+02  -6.590353e-13   7.546447e-04   4.515481e-05   0.000000e+00  -4.099837e-02 
  4.506573e+02   6.776672e-13   5.852454e-05   8.472521e-05   0.000000e+00  -1.137255e-02 
  4.584330e+02  -1.142366e-13   5.495098e-04   3.421252e-05   0.000000e+00  -3.844480e-02 
  4.644585e+02   4.373000e-13   7.279386e-04  -5.770346e-05   0.000000e+00   1.590414e-02 
  4.723719e+02   8.222189e-13   9.082592e-04   2.953348e-05   0.000000e+00   1.107102e-02 
  4.653821e+02   4.824274e-13   7.513840e-04  -8.291666e-06   0.000000e+00   1.821434e-03 
  4.636330e+02   7.798481e-13   7.062851e-04  -6.473464e-06   0.000000e+00   4.912666e-02 
  4.650387e+02   1.512228e-13   7.427585e-04   2.138473e-05   0.000000e+00   3.304383e-02 
  4.743016e+02   1.059087e-12   9.466575e-04  -7.717321e-05   0.000000e+00   2.860142e-03 
  4.662870e+02   7.529357e-14   7.736244e-04  -5.629716e-05   0.000000e+00   2.966924e-02 
  4.685922e+02  -8.828249e-13   8.274125e-04   4.215161e-05   0.000000e+00  -2.120228e-02 
  4.744680e+02  -1.044852e-12   9.498902e-04  -1.782683e-05   0.000000e+00   1.276511e-03 
  4.818061e+02  -3.953995e-13   1.081936e-03   2.216962e-05   0.000000e+00  -4.178148e-02 
  4.718381e+02   4.304408e-14   8.973186e-04   2.022901e-05   0.000000e+00   1.842332e-02 
  4.754995e+02  -4.810892e-13   9.696602e-04  -5.875072e-06   0.000000e+00   8.412551e-03 
  4.548531e+02   9.535847e-13   4.063792e-04  -6.756853e-06   0.000000e+00   4.383289e-02 
  4.787979e+02   4.002447e-13   1.030082e-03  -7.330108e-07   0.000000e+00   2.400108e-02 
  4.702482e+02  -1.408952e-13   8.638424e-04  -8.050436e-05   0.000000e+00  -1.058125e-02 
  4.725976e+02  -7.734007e-13   9.128405e-04   6.250457e-05   0.000000e+00   3.096118e-02 
  4.715794e+02   4.728195e-14   8.919636e-04   9.022457e-05   0.000000e+00  -3.246098e-02 
  4.649185e+02  -2.170002e-13   7.397158e-04  -5.989708e-05   0.000000e+00  -4.059116e-02 
  4.536466e+02  -3.789019e-13   3.446625e-04  -4.779136e-05   0.000000e+00  -2.959112e-02 
  4.798205e+02   8.938535e-13   1.048031e-03   1.821086e-05   0.000000e+00   3.793589e-02 
  4.730676e+02   3.929845e-13   9.223048e-04   7.781375e-05   0.000000e+00   2.020598e-02 
  4.581884e+02   1.039793e-12   5.409692e-04  -7.300027e-06   0.000000e+00   2.785039e-02 
  4.709590e+02   4.936089e-13   8.789794e-04   3.561147e-05   0.000000e+00  -4.493553e-02 
  4.566756e+02   5.178658e-13   4.846959e-04  -3.572208e-05   0.000000e+00  -4.045861e-02 
  4.552312e+02   5.882565e-13   4.238433e-04  -4.994846e-05   0.000000e+00   4.887940e-03 
  4.566329e+02  -1.185984e-14   4.830075e-04   4.062343e-06   0.000000e+00   3.526101e-02 
  4.820714e+02  -1.887984e-13   1.086377e-03   4.621172e-05   0.000000e+00  -6.414136e-03 
  4.566256e+02   8.180190e-14   4.827195e-04  -5.122645e-05   0.000000e+00  -1.791157e-02 
  4.782742e+02   3.636531e-13   1.020753e-03   6.343663e-05   0.000000e+00   4.462991e-02 
  4.862199e+02  -1.016317e-12   1.153311e-03  -4.316624e-05   0.000000e+00  -2.216996e-02 
  4.704711e+02   9.554809e-14   8.686197e-04  -2.155146e-05   0.000000e+00  -3.707524e-02 
  4.577287e+02   4.261740e-13   5.245257e-04  -6.202173e-05   0.000000e+00   3.846825e-02 
  4.605471e+02   1.090037e-12   6.182765e-04   1.084699e-05   0.000000e+00   2.014287e-02 
  4.831273e+02   3.942172e-13   1.103850e-03  -2.944993e-05   0.000000e+00   9.972691e-03 
  4.647990e+02   1.245844e-13   7.366756e-04   6.679277e-05   0.000000e+00  -3.992846e-02 
  4.671835e+02  -9.259312e-13   7.950055e-04  -2.652417e-05   0.000000e+00   2.696421e-02 
  4.540416e+02  -3.407912e-13   3.660342e-04   6.891257e-05   0.000000e+00   1.867499e-03 
  4.847450e+02   1.059839e-12   1.130029e-03  -2.074712e-05   0.000000e+00   4.320940e-02 
  4.684411e+02   8.005350e-13   8.240019e-04   3.329335e-05   0.000000e+00   2.923798e-02 
  4.628870e+02  -1.054256e-12   6.860963e-04   5.698443e-05   0.000000e+00  -4.743602e-02 
  4.839794e+02  -6.977761e-13   1.117725e-03   8.388070e-05   0.000000e+00  -3.959780e-02 
  4.515947e+02   7.970043e-13   1.992054e-04  -5.882634e-05   0.000000e+00  -1.020888e-03 
  4.779229e+02  -1.040669e-12   1.014442e-03   8.032442e-05   0.000000e+00  -3.406907e-03 
  4.643770e+02  -4.532982e-13   7.258321e-04   4.142821e-05   0.000000e+00   6.197337e-03 
  4.592552e+02  -8.166673e-13   5.772649e-04   9.289425e-05   0.000000e+00   4.387469e-02 
  4.533954e+02   3.990032e-13   3.303459e-04   8.255788e-05   0.000000e+00   4.354183e-02 
  4.783533e+02   6.480548e-13   1.022167e-03  -8.611423e-05   0.000000e+00   2.581768e-02 
  4.534902e+02   9.511429e-13   3.358246e-04  -3.955468e-05   0.000000e+00   1.095482e-02 
  4.843503e+02  -1.021934e-12   1.123705e-03  -8.022935e-05   0.000000e+00   4.421812e-02 
  4.738469e+02  -3.028130e-13   9.377639e-04  -2.339058e-05   0.000000e+00   5.054258e-02 
  4.645430e+02  -8.041774e-13   7.301183e-04   2.242477e-05   0.000000e+00  -1.192410e-03 
  4.624596e+02  -9.913301e-13   6.742415e-04  -2.898799e-05   0.000000e+00  -1.566375e-02 
  4.750629e+02   2.741382e-13   9.613458e-04  -8.256454e-05   0.000000e+00  -4.429801e-03 
  4.654459e+02   8.978156e-13   7.529753e-04   4.995002e-05   0.000000e+00  -1.927491e-03 
  4.529857e+02  -6.852110e-13   3.055376e-04   1.341624e-05   0.000000e+00  -1.168774e-02 
  4.774590e+02   4.515189e-13   1.006039e-03   1.946645e-05   0.000000e+00  -9.366274e-03 
  4.695135e+02   4.540118e-13   8.478878e-04  -3.249768e-05   0.000000e+00   7.508479e-03 
  4.806146e+02  -7.656200e-13   1.061736e-03  -2.348749e-05   0.000000e+00  -4.057102e-04 
